sample_id,group_id,model,dataset,split,correct,error,hallucination,rating,hallucination_types,answer_length,ppl,se,umpire
vilp-208-case2,vilp-208,internvl,vilp,test,1,0,0,6,,1,1.0009132623707475,0.7591862360918475,57.78020348710375
vilp-209-case1,vilp-209,internvl,vilp,test,1,0,0,6,,1,1.002067327587632,-0.0,-17.733176399623076
vilp-209-case2,vilp-209,internvl,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0269480942281703,-0.0,7.933728320358451
vilp-209-case3,vilp-209,internvl,vilp,test,1,0,0,6,,1,1.0034094914736529,0.6683539233010919,1.1897030738345542
vilp-210-case1,vilp-210,internvl,vilp,test,1,0,0,6,,1,1.0001434623388248,-0.0,6.996180140547359
vilp-210-case2,vilp-210,internvl,vilp,test,0,1,0,4,,1,1.0021134614275464,1.6094360174562237,-8.593279228572193
vilp-211-case1,vilp-211,internvl,vilp,test,1,0,0,6,,1,1.1523327402180963,0.6376852106846491,49.636734755994596
vilp-210-case3,vilp-210,internvl,vilp,test,0,1,0,4,,1,1.0002105081478339,1.140576798280859,17.013342190897937
vilp-212-case1,vilp-212,internvl,vilp,test,1,0,0,6,,1,1.0045011524810483,-0.0,-18.847588324369735
vilp-211-case3,vilp-211,internvl,vilp,test,0,1,1,1,reasoning_hallucination,2,1.1033599728202608,0.3974050864978335,62.27446233663728
vilp-211-case2,vilp-211,internvl,vilp,test,0,1,0,4,,2,1.0741180169852997,0.6906744904692699,33.13865731528922
vilp-212-case2,vilp-212,internvl,vilp,test,1,0,0,6,,1,1.013815521910025,1.0558499976819917,-9.294956215060376
vilp-213-case1,vilp-213,internvl,vilp,test,1,0,0,6,,1,1.0248496489748902,0.49521789030770086,-7.373087501931355
vilp-212-case3,vilp-212,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0206519064002437,-0.0,-15.959199767020943
vilp-213-case3,vilp-213,internvl,vilp,test,1,0,0,6,,1,1.002669368108263,0.6867583012818101,14.068101957854157
vilp-214-case1,vilp-214,internvl,vilp,test,1,0,0,6,,1,1.0237597227239477,0.4829532027072021,-10.569818204216235
vilp-213-case2,vilp-213,internvl,vilp,test,0,1,0,5,,1,1.001203749165237,1.020197897605092,20.284531949965487
vilp-214-case2,vilp-214,internvl,vilp,test,1,0,0,6,,1,1.0856877558800164,0.5003697423467852,-9.791487113692375
vilp-215-case1,vilp-215,internvl,vilp,test,1,0,0,6,,1,1.0184153311482467,-0.0,-18.268505855134894
vilp-215-case2,vilp-215,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0267921694462805,0.9544093187193796,-12.197136111269053
vilp-214-case3,vilp-214,internvl,vilp,test,1,0,0,6,,1,1.0446598534957394,1.1500430301815074,14.391716599029195
vilp-216-case1,vilp-216,internvl,vilp,test,1,0,0,6,,1,1.0525727165581111,-0.0,-2.079718023917817
vilp-215-case3,vilp-215,internvl,vilp,test,0,1,0,3,,1,1.020904302629194,0.5023184857707353,-13.812133273890863
vilp-216-case2,vilp-216,internvl,vilp,test,1,0,0,5,,1,1.21677861655084,0.6739507378477232,-9.910992951948721
vilp-216-case3,vilp-216,internvl,vilp,test,1,0,0,6,,1,1.0008450899585275,0.5237892829455781,18.73908327098821
vilp-217-case1,vilp-217,internvl,vilp,test,1,0,0,6,,1,1.0003048915432688,-0.0,-18.81360413926402
vilp-218-case1,vilp-218,internvl,vilp,test,1,0,0,6,,1,1.0000422392260169,-0.0,-18.561760350031967
vilp-217-case3,vilp-217,internvl,vilp,test,1,0,1,2,vision_hallucination,1,1.2494803659522113,1.076651329979226,54.8680092933818
vilp-217-case2,vilp-217,internvl,vilp,test,0,1,0,4,,1,1.0002128265866694,0.6931172614463481,34.07977532132165
vilp-218-case2,vilp-218,internvl,vilp,test,0,1,0,4,,1,1.0000363188914687,0.4919329712128574,-14.121021857614222
vilp-219-case2,vilp-219,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0007117986731098,0.9513171649151972,-8.725023977935733
vilp-219-case1,vilp-219,internvl,vilp,test,1,0,0,6,,1,1.0292366735590086,1.046835406109837,19.705548711211875
vilp-219-case3,vilp-219,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0958211846652266,1.328295306619094,46.90369950987648
vilp-220-case1,vilp-220,internvl,vilp,test,1,0,0,6,,1,1.1642010150511573,-0.0,21.02806840075186
vilp-218-case3,vilp-218,internvl,vilp,test,0,1,0,4,,1,1.0000853520866544,-0.0,-19.731188233076924
vilp-220-case3,vilp-220,internvl,vilp,test,1,0,0,6,,1,1.0006993818783523,-0.0,-15.189486167941954
vilp-220-case2,vilp-220,internvl,vilp,test,1,0,0,6,,1,1.344737645941698,0.6917559899067786,46.17647969071064
vilp-221-case1,vilp-221,internvl,vilp,test,1,0,0,6,,1,1.0001519918395458,1.0590856389154064,18.30946865753882
vilp-221-case2,vilp-221,internvl,vilp,test,1,0,0,6,,1,1.2714553170337242,-0.0,9.378199514113511
vilp-222-case1,vilp-222,internvl,vilp,test,0,1,0,4,,1,1.0044286311422936,0.760958986676069,23.412364022514943
vilp-221-case3,vilp-221,internvl,vilp,test,1,0,0,6,,1,1.0881694306825973,0.39530358385192654,19.038176926694295
vilp-222-case3,vilp-222,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000567078607354,0.6863896639003517,7.779859980284442
vilp-222-case2,vilp-222,internvl,vilp,test,0,1,0,4,,1,1.012037515490097,-0.0,50.39701543363835
vilp-223-case1,vilp-223,internvl,vilp,test,1,0,0,6,,1,1.0034923553609751,0.49848877769948347,-10.574052857684919
vilp-223-case3,vilp-223,internvl,vilp,test,1,0,0,6,,1,1.0286716488897742,0.6878055284181128,12.694241102255404
vilp-224-case1,vilp-224,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,2.134307361689062,0.5400191659734361,10.63129322402142
vilp-223-case2,vilp-223,internvl,vilp,test,1,0,1,2,vision_hallucination,1,1.0373069252831808,1.088133553816716,41.33191109862197
vilp-224-case2,vilp-224,internvl,vilp,test,1,0,0,6,,1,1.2514283569740516,1.0662019852931222,33.663413653229796
vilp-224-case3,vilp-224,internvl,vilp,test,1,0,0,6,,1,1.011859457196797,-0.0,-10.602998323146998
vilp-225-case1,vilp-225,internvl,vilp,test,1,0,0,6,,1,1.0029602433346827,0.4356604143268572,4.25080482360792
vilp-226-case1,vilp-226,internvl,vilp,test,1,0,0,6,,1,1.242344237153112,-0.0,40.45409127905793
vilp-225-case3,vilp-225,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.1935688732736407,-0.0,56.38882967316577
vilp-225-case2,vilp-225,internvl,vilp,test,1,0,0,5,,1,1.3462270631795772,-0.0,13.775798404500186
vilp-227-case1,vilp-227,internvl,vilp,test,1,0,0,6,,1,1.1119798414285207,-0.0,33.31173583613746
vilp-226-case2,vilp-226,internvl,vilp,test,1,0,0,6,,1,1.0006625652460963,0.9989816999980158,35.46141089223808
vilp-226-case3,vilp-226,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0042813785189426,0.9048656784444797,29.493616284568514
vilp-227-case2,vilp-227,internvl,vilp,test,0,1,1,2,reasoning_hallucination,1,1.0915288303665653,0.6202557478482611,15.621734875177275
vilp-227-case3,vilp-227,internvl,vilp,test,0,1,1,2,reasoning_hallucination,1,1.080936003197992,-0.0,3.1498721289224036
vilp-228-case1,vilp-228,internvl,vilp,test,1,0,1,2,vision_hallucination,1,1.0007798145549853,-0.0,-14.382726372868937
vilp-228-case2,vilp-228,internvl,vilp,test,1,0,1,2,vision_hallucination,1,1.0002567760615113,0.6664631990427947,-2.6084567007064816
vilp-229-case1,vilp-229,internvl,vilp,test,1,0,0,6,,1,1.002315991474726,-0.0,-18.738198692744437
vilp-228-case3,vilp-228,internvl,vilp,test,0,1,1,2,vision_hallucination|reasoning_hallucination,2,1.0216151789799839,1.3264658797252356,-6.028747582642359
vilp-230-case1,vilp-230,internvl,vilp,test,1,0,0,6,,1,1.000054060249667,-0.0,-18.358871815408786
vilp-229-case3,vilp-229,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0020240907650158,-0.0,-20.87108990621798
vilp-229-case2,vilp-229,internvl,vilp,test,1,0,0,5,,1,1.0006003138441328,0.9448628297613817,-7.236669212088366
vilp-230-case3,vilp-230,internvl,vilp,test,0,1,1,1,vision_hallucination,1,1.0005001421361792,-0.0,6.580673949927622
vilp-231-case1,vilp-231,internvl,vilp,test,1,0,0,6,,1,1.0032280169929313,-0.0,-18.74999079637607
vilp-230-case2,vilp-230,internvl,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0025636119120216,0.6349444226587353,16.79708323161107
vilp-232-case1,vilp-232,internvl,vilp,test,1,0,0,6,,1,1.0004796981812056,-0.0,-19.746405292880624
vilp-231-case2,vilp-231,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.010988530647754,-0.0,-7.22572742328425
vilp-231-case3,vilp-231,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0082020643068481,0.9635226268880476,16.777121426204808
vilp-232-case3,vilp-232,internvl,vilp,test,1,0,0,6,,1,1.0011689654882283,0.6731682118855494,-11.379890010260176
vilp-233-case1,vilp-233,internvl,vilp,test,1,0,0,6,,1,1.0003901817640826,-0.0,-15.056469803875467
vilp-232-case2,vilp-232,internvl,vilp,test,1,0,0,6,,1,1.0020073922175916,0.6829699351666842,4.366243232517968
vilp-233-case2,vilp-233,internvl,vilp,test,0,1,0,4,,1,1.0621610559253645,0.8283517991784558,18.17391525890914
vilp-234-case1,vilp-234,internvl,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0015183578538203,-0.0,-12.741200519313585
vilp-233-case3,vilp-233,internvl,vilp,test,0,1,1,2,reasoning_hallucination,1,1.0148916691108385,0.4845348950121088,0.6430862805174993
vilp-234-case2,vilp-234,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0007290896288936,-0.0,-13.17618126232645
vilp-235-case1,vilp-235,internvl,vilp,test,1,0,0,6,,1,1.138023087120692,0.5286423791879369,18.837607928226213
vilp-236-case1,vilp-236,internvl,vilp,test,1,0,0,6,,1,1.0001204606712613,-0.0,14.476034567532569
vilp-235-case2,vilp-235,internvl,vilp,test,0,1,0,5,,1,1.0620201687513646,-0.0,12.187244701888542
vilp-235-case3,vilp-235,internvl,vilp,test,0,1,0,5,,1,1.0668773275027275,0.2898354199726685,25.233264076842108
vilp-236-case2,vilp-236,internvl,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0001673079014037,-0.0,5.4659532508759945
vilp-236-case3,vilp-236,internvl,vilp,test,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.0736345024667384,-0.0,8.654809170962466
vilp-237-case1,vilp-237,internvl,vilp,test,1,0,0,6,,1,1.0002387762022686,-0.0,-19.996374513098996
vilp-237-case2,vilp-237,internvl,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0002315044432502,-0.0,-14.417410209434841
vilp-238-case1,vilp-238,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,2,1.0529812388625703,-0.0,39.71280915047816
vilp-237-case3,vilp-237,internvl,vilp,test,0,1,0,4,,1,1.0002999305772755,0.3474160288941366,10.281072271842566
vilp-239-case1,vilp-239,internvl,vilp,test,1,0,0,6,,1,1.0003173340421134,-0.0,-18.98594556259672
vilp-238-case2,vilp-238,internvl,vilp,test,1,0,0,6,,1,1.0872728406055312,0.43263122665397896,20.89028435967819
vilp-238-case3,vilp-238,internvl,vilp,test,0,1,0,4,,1,1.321258117589706,1.2932076658363874,18.65047139315798
vilp-240-case1,vilp-240,internvl,vilp,test,1,0,0,6,,1,1.0001123309518936,-0.0,-17.63801649199328
vilp-239-case3,vilp-239,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001303735815505,-0.0,-10.46351634411189
vilp-239-case2,vilp-239,internvl,vilp,test,0,1,0,4,,1,1.000162200500772,-0.0,-12.405303429525837
vilp-240-case2,vilp-240,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.1560092884768014,1.1979507344701044,41.19709505121273
vilp-241-case1,vilp-241,internvl,vilp,test,1,0,0,6,,1,1.0004878640225403,-0.0,-18.90621030602725
vilp-240-case3,vilp-240,internvl,vilp,test,0,1,0,4,,3,1.1235873427727212,1.322965610091598,64.39935952634357
vilp-241-case3,vilp-241,internvl,vilp,test,1,0,0,6,,1,1.0052524702244918,0.5556498934380735,21.22394235365696
vilp-241-case2,vilp-241,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0010022394819433,0.5008290374335429,-14.877127038784142
vilp-242-case1,vilp-242,internvl,vilp,test,1,0,0,6,,1,1.0023029181381253,-0.0,-15.89738499203372
vilp-242-case2,vilp-242,internvl,vilp,test,1,0,0,6,,1,1.0006775645301584,1.2090154841098768,26.136133738536167
vilp-242-case3,vilp-242,internvl,vilp,test,1,0,0,6,,1,1.0001790961967993,-0.0,-8.543072386812325
vilp-243-case1,vilp-243,internvl,vilp,test,1,0,0,6,,1,1.0039221504995197,-0.0,-12.383033109746162
vilp-244-case1,vilp-244,internvl,vilp,test,1,0,0,6,,1,1.000421053272095,-0.0,-19.43960645942636
vilp-243-case2,vilp-243,internvl,vilp,test,0,1,0,4,,1,1.1551789139049464,1.1245946677785175,57.95872946691161
vilp-243-case3,vilp-243,internvl,vilp,test,1,0,0,5,,1,1.117632371110747,1.3044784614695017,46.24242201697538
vilp-245-case1,vilp-245,internvl,vilp,test,1,0,0,6,,1,1.0009522438130227,-0.0,-16.153954600474886
vilp-244-case3,vilp-244,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0003283600652886,-0.0,6.247825846990505
vilp-244-case2,vilp-244,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0145002680023256,0.503390950197267,-8.053164142203848
vilp-246-case1,vilp-246,internvl,vilp,test,1,0,0,6,,1,1.0008448296942563,-0.0,-19.018133669119987
vilp-245-case3,vilp-245,internvl,vilp,test,0,1,0,5,,1,1.039909458863294,-0.0,-6.173193384021268
vilp-246-case2,vilp-246,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0011180522889205,-0.0,-13.658506868029141
vilp-245-case2,vilp-245,internvl,vilp,test,0,1,0,4,,1,1.0296017680553704,0.5156026590544056,2.8396593477155854
vilp-246-case3,vilp-246,internvl,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0038180237628098,0.5947505331390436,41.8010110640318
vilp-247-case1,vilp-247,internvl,vilp,test,1,0,0,6,,1,1.0044223542180497,-0.0,-1.3063032745402978
vilp-247-case3,vilp-247,internvl,vilp,test,0,1,0,4,,1,1.0031616816812716,0.6316201308025714,11.68138301486579
vilp-247-case2,vilp-247,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.083989197924465,0.9083568985030355,35.073071342416355
vilp-248-case1,vilp-248,internvl,vilp,test,0,1,1,2,reasoning_hallucination,1,1.1295065853658757,-0.0,-13.919144875309602
vilp-248-case2,vilp-248,internvl,vilp,test,1,0,1,1,reasoning_hallucination,1,1.0499290641863264,0.4791954273618869,-7.714517873877387
vilp-248-case3,vilp-248,internvl,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,2.177734823861939,0.6730179095412365,-10.718940150288297
vilp-249-case1,vilp-249,internvl,vilp,test,1,0,0,6,,1,1.0010085941109166,0.6662825928882854,-4.864672332552547
vilp-249-case3,vilp-249,internvl,vilp,test,1,0,0,6,,1,1.0003761640933855,0.46521905612675973,5.336290645245274
vilp-250-case1,vilp-250,internvl,vilp,test,1,0,0,6,,1,1.0053948165340307,0.24697258082843232,4.309272485800193
vilp-249-case2,vilp-249,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0004694378362622,-0.0,-18.50634870922267
vilp-250-case3,vilp-250,internvl,vilp,test,1,0,0,6,,1,1.1910513635225441,-0.0,23.203727713174644
vilp-250-case2,vilp-250,internvl,vilp,test,0,1,0,5,,1,1.0113554963524063,-0.0,-7.3461894869473054
vilp-251-case1,vilp-251,internvl,vilp,test,1,0,0,6,,1,1.0001236099699422,-0.0,8.843610851470036
vilp-251-case3,vilp-251,internvl,vilp,test,1,0,0,6,,1,1.01324697712338,0.0492660376271402,16.958127243743093
vilp-251-case2,vilp-251,internvl,vilp,test,1,0,0,6,,1,1.0015385569334216,-0.0,-0.2820091443570423
vilp-252-case1,vilp-252,internvl,vilp,test,1,0,0,6,,1,1.0003309984185158,-0.0,10.024302958463611
vilp-252-case2,vilp-252,internvl,vilp,test,1,0,1,2,vision_hallucination,1,1.068716034119843,0.2190351572819383,29.154007563269403
vilp-253-case1,vilp-253,internvl,vilp,test,1,0,0,6,,1,1.0005779605442697,0.6221716758463841,10.478586618842899
vilp-252-case3,vilp-252,internvl,vilp,test,1,0,0,6,,1,1.0300251318812168,-0.0,3.9527164154558605
vilp-254-case1,vilp-254,internvl,vilp,test,1,0,0,6,,1,1.000407483707294,-0.0,-20.947809084963843
vilp-253-case2,vilp-253,internvl,vilp,test,1,0,1,2,reasoning_hallucination,1,1.0011895895111418,0.01769884791537678,14.800444266514942
vilp-253-case3,vilp-253,internvl,vilp,test,0,1,0,4,,1,1.6534348344588616,0.6113749481394233,19.128914149674262
vilp-254-case2,vilp-254,internvl,vilp,test,1,0,0,6,,1,1.0159654832453158,-0.0,-5.313602509425964
vilp-254-case3,vilp-254,internvl,vilp,test,1,0,0,6,,1,1.0018007755267724,0.634826384848237,34.06290858443974
vilp-255-case1,vilp-255,internvl,vilp,test,1,0,0,6,,1,1.0039047002844186,0.6683599108434914,-5.04187220685864
vilp-255-case2,vilp-255,internvl,vilp,test,1,0,0,6,,1,1.0823283186360726,0.8169400955776773,18.901761021771726
vilp-256-case1,vilp-256,internvl,vilp,test,1,0,1,2,vision_hallucination,1,1.000358500434058,-0.0,-18.56751016865964
vilp-256-case2,vilp-256,internvl,vilp,test,1,0,0,6,,1,1.0019826888420116,0.6732255239352161,-10.230180594044764
vilp-255-case3,vilp-255,internvl,vilp,test,0,1,0,4,,1,1.1093765471215808,0.6644393365128817,24.492303027693836
vilp-256-case3,vilp-256,internvl,vilp,test,1,0,0,6,,1,1.000168579689807,0.947023076360361,-12.364067543634475
vilp-257-case1,vilp-257,internvl,vilp,test,1,0,0,6,,1,1.000486086885283,-0.0,-17.568535190153565
vilp-258-case1,vilp-258,internvl,vilp,test,1,0,0,6,,1,1.0149936307001535,0.015302379132899929,15.374059581286804
vilp-257-case2,vilp-257,internvl,vilp,test,1,0,0,6,,1,1.0015159845082124,0.6688414127402647,-9.436415251009556
vilp-257-case3,vilp-257,internvl,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0000281333915306,1.0564051685311342,-5.918111962517169
vilp-258-case3,vilp-258,internvl,vilp,test,1,0,0,6,,1,1.0005614757541794,-0.0,-13.004806811463911
vilp-258-case2,vilp-258,internvl,vilp,test,1,0,1,2,reasoning_hallucination,1,1.000568389896881,-0.0,-11.907449121957717
vilp-259-case1,vilp-259,internvl,vilp,test,0,1,0,6,,1,1.7215472331864141,0.9690564198906912,55.92654419793531
vilp-260-case1,vilp-260,internvl,vilp,test,1,0,0,6,,1,1.0008169412462653,-0.0,-18.082336804540084
vilp-259-case3,vilp-259,internvl,vilp,test,0,1,1,2,reasoning_hallucination,1,1.0032600165222894,0.8804277138820046,20.213577536444596
vilp-260-case2,vilp-260,internvl,vilp,test,1,0,0,6,,1,1.0000988245016895,-0.0,-19.314585651175033
vilp-260-case3,vilp-260,internvl,vilp,test,1,0,0,6,,1,1.0001629591038617,-0.0,-19.311231498654276
vilp-261-case1,vilp-261,internvl,vilp,test,1,0,0,6,,1,1.0021408222709896,-0.0,-15.387891995858329
vilp-259-case2,vilp-259,internvl,vilp,test,1,0,0,6,,1,1.0011899594238591,-0.0,-11.201814445195401
vilp-262-case1,vilp-262,internvl,vilp,test,1,0,0,6,,1,1.0003205537777267,-0.0,-19.193960556978286
vilp-261-case2,vilp-261,internvl,vilp,test,1,0,0,6,,1,1.0019896029490023,0.4964827761151248,-14.351446086456978
vilp-261-case3,vilp-261,internvl,vilp,test,1,0,1,1,vision_hallucination|reasoning_hallucination,2,1.0491055427514844,0.5662489962295177,20.120601696503556
vilp-262-case2,vilp-262,internvl,vilp,test,1,0,0,6,,1,1.0072865891519476,-0.0,-9.652522921290137
vilp-263-case1,vilp-263,internvl,vilp,test,1,0,0,6,,1,1.0002379143163722,-0.0,-17.00995789041515
vilp-262-case3,vilp-262,internvl,vilp,test,1,0,0,6,,1,1.0003336148393744,-0.0,7.021929232483844
vilp-263-case3,vilp-263,internvl,vilp,test,1,0,0,6,,1,1.0002167633913783,0.5002463216695061,-12.458520602269006
vilp-263-case2,vilp-263,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0005529227745635,-0.0,-15.65632706235775
vilp-264-case1,vilp-264,internvl,vilp,test,1,0,0,6,,1,1.000395803043462,-0.0,-16.72293627133887
vilp-264-case3,vilp-264,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.001763686332465,0.6673100393495551,-8.28033466525893
vilp-265-case1,vilp-265,internvl,vilp,test,1,0,0,6,,1,1.0000215172754265,-0.0,-17.825743612463295
vilp-264-case2,vilp-264,internvl,vilp,test,0,1,1,1,reasoning_hallucination,1,1.000927090671845,0.5467003906244096,34.94805904129957
vilp-265-case2,vilp-265,internvl,vilp,test,1,0,0,6,,1,1.0010869970834426,-0.0,-13.136786004303211
vilp-265-case3,vilp-265,internvl,vilp,test,1,0,0,6,,1,1.3494809877471927,0.6891872817200193,46.273015337051646
vilp-266-case1,vilp-266,internvl,vilp,test,1,0,0,6,,1,1.0378077592858204,1.2120754890474383,18.71587683429937
vilp-266-case2,vilp-266,internvl,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0115303144923153,0.3678601237805964,73.61427904722797
vilp-267-case1,vilp-267,internvl,vilp,test,1,0,0,6,,1,1.0007989304444336,-0.0,-17.894204238488754
vilp-266-case3,vilp-266,internvl,vilp,test,1,0,1,2,reasoning_hallucination,1,1.2398559771074402,0.1933811263127142,20.50484557463049
vilp-267-case2,vilp-267,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0005330785538296,-0.0,-16.629647255227766
vilp-268-case1,vilp-268,internvl,vilp,test,1,0,0,6,,1,1.0063461685295747,-0.0,-15.364800202832852
vilp-267-case3,vilp-267,internvl,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0086922429142684,1.1807807990275974,61.00581719233162
vilp-268-case2,vilp-268,internvl,vilp,test,1,0,0,6,,1,1.4540682292253337,1.0460953094610423,0.2386885314524676
vilp-269-case1,vilp-269,internvl,vilp,test,1,0,0,6,,1,1.0007769569980707,-0.0,-11.020450480458013
vilp-268-case3,vilp-268,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0097837847682523,1.076184547270864,35.07411562778762
vilp-270-case1,vilp-270,internvl,vilp,test,1,0,0,6,,2,1.1296061327378784,-0.0,37.35634652541736
vilp-269-case3,vilp-269,internvl,vilp,test,0,1,0,3,,1,1.0032267420423457,-0.0,-13.675347192301052
vilp-269-case2,vilp-269,internvl,vilp,test,0,1,0,4,,1,1.000550804242527,0.6232783768280918,18.406555515685472
vilp-270-case2,vilp-270,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.9039203771803674,0.6730628586216115,56.573176587150755
vilp-270-case3,vilp-270,internvl,vilp,test,0,1,0,3,,1,1.9543016521645944,0.8763413593236085,50.68932434638083
vilp-271-case1,vilp-271,internvl,vilp,test,1,0,0,6,,1,1.002862025268664,-0.0,-14.344628733723667
vilp-272-case1,vilp-272,internvl,vilp,test,1,0,0,6,,1,1.2208139187003093,0.2602525738097209,56.8225924501805
vilp-271-case3,vilp-271,internvl,vilp,test,0,1,0,4,,1,1.3126337603235088,0.4553293963601053,0.44486225322015827
vilp-271-case2,vilp-271,internvl,vilp,test,0,1,1,1,vision_hallucination,1,1.0240596573196057,0.8487355465447755,17.765963787268852
vilp-272-case2,vilp-272,internvl,vilp,test,0,1,0,4,,1,1.443520080322568,0.9992468313579135,54.086672003944116
vilp-272-case3,vilp-272,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0086135148954207,1.3316981442517914,-0.421374419280073
vilp-273-case1,vilp-273,internvl,vilp,test,1,0,0,6,,1,1.0006022620380715,-0.0,-16.367910773116293
vilp-273-case2,vilp-273,internvl,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0007156736092992,-0.0,-11.967083008454598
vilp-273-case3,vilp-273,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0007400170334515,1.0607202763025658,10.92753057515031
vilp-274-case1,vilp-274,internvl,vilp,test,1,0,0,6,,1,1.0004497389555598,-0.0,-10.220843243697702
vilp-274-case2,vilp-274,internvl,vilp,test,0,1,0,5,,1,1.1976157440749962,0.6823183683365318,12.483939030227274
vilp-275-case1,vilp-275,internvl,vilp,test,0,1,0,6,,1,1.0138432975066134,0.9739010976935019,29.867163144887
vilp-274-case3,vilp-274,internvl,vilp,test,1,0,0,6,,1,1.0155857655888836,-0.0,10.620852618658066
vilp-275-case2,vilp-275,internvl,vilp,test,1,0,0,6,,1,1.153272353736025,0.6303026236744873,41.94036513946828
vilp-275-case3,vilp-275,internvl,vilp,test,0,1,1,2,reasoning_hallucination,2,1.4875196711827896,0.9844511651635743,35.98385463886329
vilp-276-case1,vilp-276,internvl,vilp,test,1,0,1,2,reasoning_hallucination,1,1.0000244972268646,-0.0,-18.49336940739757
vilp-276-case2,vilp-276,internvl,vilp,test,1,0,0,6,,1,1.0073778427466775,1.2804642534121675,11.558996320441059
vilp-277-case1,vilp-277,internvl,vilp,test,1,0,0,6,,2,1.0132371155825899,0.4000170888403993,80.52226589930746
vilp-276-case3,vilp-276,internvl,vilp,test,0,1,0,4,,2,1.04721886084778,0.1196196980727067,38.15061037742098
vilp-277-case2,vilp-277,internvl,vilp,test,1,0,0,6,,1,1.0009959599018137,0.6530425502649979,8.419745734321628
vilp-278-case1,vilp-278,internvl,vilp,test,1,0,0,6,,1,1.0257752375749365,0.5580545076492975,23.607880619416605
vilp-277-case3,vilp-277,internvl,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.3773713990041967,0.4929260825029762,-6.640072491367301
vilp-278-case2,vilp-278,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.3380173456549442,1.0210486248470403,41.31107056291994
vilp-278-case3,vilp-278,internvl,vilp,test,1,0,0,6,,1,1.0008998528735542,0.49715629506600634,-8.918984061305927
vilp-279-case1,vilp-279,internvl,vilp,test,1,0,0,6,,1,1.005456508905103,-0.0,14.457970953381754
vilp-279-case2,vilp-279,internvl,vilp,test,0,1,0,5,,1,1.0047568829675328,0.1788958096101869,9.659455893584234
vilp-280-case1,vilp-280,internvl,vilp,test,1,0,0,6,,1,1.000670523749189,-0.0,-14.59000579084983
vilp-279-case3,vilp-279,internvl,vilp,test,0,1,0,4,,1,1.00303811631614,0.6921907730384731,15.300963987884497
vilp-280-case2,vilp-280,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0008048475370848,1.3203257096888983,5.420046105342554
