model,dataset,method,low_fraction,sample_id,group_id,uq_score,correct,error,hallucination,quadrant,rating
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-5-1-2,hallusionbench-image-VD-math-5,-0.0,1,0,0,correct_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-6-0-0,hallusionbench-image-VD-math-6,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-6-0-1,hallusionbench-image-VD-math-6,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-6-0-2,hallusionbench-image-VD-math-6,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-7-0-0,hallusionbench-image-VD-math-7,-0.0,0,1,0,wrong_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-7-0-1,hallusionbench-image-VD-math-7,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-7-1-0,hallusionbench-image-VD-math-7,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-7-1-1,hallusionbench-image-VD-math-7,-0.0,1,0,0,correct_clean,3
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-8-0-1,hallusionbench-image-VD-math-8,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-8-0-2,hallusionbench-image-VD-math-8,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-9-0-0,hallusionbench-image-VD-math-9,-0.0,1,0,1,correct_hallucination,2
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-9-0-1,hallusionbench-image-VD-math-9,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-9-0-2,hallusionbench-image-VD-math-9,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-9-1-0,hallusionbench-image-VD-math-9,-0.0,0,1,0,wrong_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-9-1-1,hallusionbench-image-VD-math-9,-0.0,0,1,0,wrong_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-math-9-1-2,hallusionbench-image-VD-math-9,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-0-0-0,hallusionbench-image-VD-ocr-0,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-0-0-1,hallusionbench-image-VD-ocr-0,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-0-1-0,hallusionbench-image-VD-ocr-0,-0.0,1,0,0,correct_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-1-0-0,hallusionbench-image-VD-ocr-1,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-1-0-1,hallusionbench-image-VD-ocr-1,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-10-0-0,hallusionbench-image-VD-ocr-10,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-10-0-1,hallusionbench-image-VD-ocr-10,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-11-0-0,hallusionbench-image-VD-ocr-11,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-11-0-1,hallusionbench-image-VD-ocr-11,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-13-0-0,hallusionbench-image-VD-ocr-13,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-13-0-1,hallusionbench-image-VD-ocr-13,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-14-0-0,hallusionbench-image-VD-ocr-14,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-14-0-1,hallusionbench-image-VD-ocr-14,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-15-0-0,hallusionbench-image-VD-ocr-15,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-15-0-1,hallusionbench-image-VD-ocr-15,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-16-0-0,hallusionbench-image-VD-ocr-16,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-17-0-0,hallusionbench-image-VD-ocr-17,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-17-0-1,hallusionbench-image-VD-ocr-17,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-18-0-0,hallusionbench-image-VD-ocr-18,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-19-0-0,hallusionbench-image-VD-ocr-19,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-19-0-1,hallusionbench-image-VD-ocr-19,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-2-0-0,hallusionbench-image-VD-ocr-2,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-2-0-1,hallusionbench-image-VD-ocr-2,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-20-0-0,hallusionbench-image-VD-ocr-20,-0.0,1,0,1,correct_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-3-0-0,hallusionbench-image-VD-ocr-3,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-3-0-1,hallusionbench-image-VD-ocr-3,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-3-0-2,hallusionbench-image-VD-ocr-3,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-3-1-1,hallusionbench-image-VD-ocr-3,-0.0,1,0,1,correct_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-3-2-0,hallusionbench-image-VD-ocr-3,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-4-0-0,hallusionbench-image-VD-ocr-4,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-4-0-1,hallusionbench-image-VD-ocr-4,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-5-0-0,hallusionbench-image-VD-ocr-5,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-5-0-1,hallusionbench-image-VD-ocr-5,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-6-0-0,hallusionbench-image-VD-ocr-6,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-6-1-0,hallusionbench-image-VD-ocr-6,-0.0,1,0,0,correct_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-7-0-0,hallusionbench-image-VD-ocr-7,-0.0,1,0,1,correct_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-8-0-0,hallusionbench-image-VD-ocr-8,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-8-0-1,hallusionbench-image-VD-ocr-8,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-9-0-0,hallusionbench-image-VD-ocr-9,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-9-0-1,hallusionbench-image-VD-ocr-9,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-ocr-9-1-0,hallusionbench-image-VD-ocr-9,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-0-0-0,hallusionbench-image-VD-video-0,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-0-1-0,hallusionbench-image-VD-video-0,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-1-0-2,hallusionbench-image-VD-video-1,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-1-1-0,hallusionbench-image-VD-video-1,-0.0,1,0,0,correct_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-1-1-1,hallusionbench-image-VD-video-1,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-1-2-0,hallusionbench-image-VD-video-1,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-10-0-0,hallusionbench-image-VD-video-10,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-10-0-2,hallusionbench-image-VD-video-10,-0.0,1,0,1,correct_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-10-1-1,hallusionbench-image-VD-video-10,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-10-1-3,hallusionbench-image-VD-video-10,-0.0,1,0,0,correct_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-11-0-0,hallusionbench-image-VD-video-11,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-11-0-1,hallusionbench-image-VD-video-11,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-11-0-3,hallusionbench-image-VD-video-11,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-11-2-1,hallusionbench-image-VD-video-11,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-12-0-1,hallusionbench-image-VD-video-12,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-13-0-0,hallusionbench-image-VD-video-13,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-13-0-2,hallusionbench-image-VD-video-13,-0.0,1,0,1,correct_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-14-0-3,hallusionbench-image-VD-video-14,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-14-1-0,hallusionbench-image-VD-video-14,-0.0,1,0,1,correct_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-14-1-2,hallusionbench-image-VD-video-14,-0.0,1,0,1,correct_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-14-1-3,hallusionbench-image-VD-video-14,-0.0,1,0,0,correct_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-15-0-1,hallusionbench-image-VD-video-15,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-15-1-0,hallusionbench-image-VD-video-15,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-17-0-3,hallusionbench-image-VD-video-17,-0.0,0,1,1,wrong_hallucination,1
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-17-1-3,hallusionbench-image-VD-video-17,-0.0,0,1,0,wrong_clean,4
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-18-0-1,hallusionbench-image-VD-video-18,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-18-0-2,hallusionbench-image-VD-video-18,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-18-0-3,hallusionbench-image-VD-video-18,-0.0,1,0,0,correct_clean,6
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-18-1-3,hallusionbench-image-VD-video-18,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-18-2-3,hallusionbench-image-VD-video-18,-0.0,0,1,0,wrong_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-19-0-2,hallusionbench-image-VD-video-19,-0.0,1,0,0,correct_clean,5
internvl,hallusionbench,semantic_entropy,0.2,hallusionbench-image-VD-video-2-0-1,hallusionbench-image-VD-video-2,-0.0,1,0,1,correct_hallucination,2
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-9-0-1,hallusionbench-image-VD-ocr-9,-23.15010411580431,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-15-0-0,hallusionbench-image-VD-ocr-15,-22.987550766851808,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-8-0-0,hallusionbench-image-VD-ocr-8,-22.0661149761727,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-4-1-2,hallusionbench-image-VS-table-4,-21.853732394341034,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-9-1-1,hallusionbench-image-VS-table-9,-21.83652876883767,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-7-1-1,hallusionbench-image-VS-table-7,-21.786114476105194,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-1-0-2,hallusionbench-image-VD-math-1,-21.662135048475474,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-4-0-1,hallusionbench-image-VD-figure-4,-21.557852995098457,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-7-1-1,hallusionbench-image-VS-ocr-7,-21.472491834739984,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-23-0-0,hallusionbench-image-VD-illusion-23,-21.45939788234187,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-11-0-0,hallusionbench-image-VD-ocr-11,-21.304607350746558,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-9-0-0,hallusionbench-image-VD-ocr-9,-21.251126516710965,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-3-1-0,hallusionbench-image-VS-table-3,-21.13832399787503,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-5-0-1,hallusionbench-image-VD-ocr-5,-21.133561406973286,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-10-1-3,hallusionbench-image-VS-table-10,-21.095272165446723,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-8-1-3,hallusionbench-image-VS-table-8,-21.092560475498466,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-13-0-0,hallusionbench-image-VD-ocr-13,-20.935634131077364,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-3-0-2,hallusionbench-image-VD-ocr-3,-20.91152143001329,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-4-1-1,hallusionbench-image-VS-map-4,-20.877001621114815,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-10-1-1,hallusionbench-image-VS-map-10,-20.80400397844848,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-6-1-3,hallusionbench-image-VS-chart-6,-20.771466341627644,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-8-0-1,hallusionbench-image-VD-ocr-8,-20.688690629687848,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-8-1-1,hallusionbench-image-VS-table-8,-20.6757202546827,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-ocr-1-0-0,hallusionbench-non_image-VS-ocr-1,-20.606279481832537,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-2-1-1,hallusionbench-image-VS-table-2,-20.586332532327322,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-4-2-1,hallusionbench-image-VS-map-4,-20.48233737955449,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-6-0-0,hallusionbench-image-VD-ocr-6,-20.45959122407184,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-17-0-0,hallusionbench-image-VD-ocr-17,-20.416002980497346,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-19-0-0,hallusionbench-image-VD-illusion-19,-20.407050280136747,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-5-1-0,hallusionbench-image-VS-ocr-5,-20.379935564583892,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-13-0-1,hallusionbench-image-VD-math-13,-20.3007347329084,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-16-1-0,hallusionbench-image-VS-chart-16,-20.264350562819363,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-16-1-1,hallusionbench-image-VS-chart-16,-20.238454413480653,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-10-1-0,hallusionbench-image-VD-illusion-10,-20.22920954035581,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-1-0-1,hallusionbench-image-VD-math-1,-20.222280122790064,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-4-2-3,hallusionbench-image-VS-chart-4,-20.216493315317155,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-10-1-1,hallusionbench-image-VS-table-10,-20.210960093956306,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-1-1-1,hallusionbench-image-VS-table-1,-20.185833747030177,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-7-1-5,hallusionbench-image-VS-table-7,-20.127363939202834,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-illusion-9-0-1,hallusionbench-image-VD-illusion-9,-20.11272967086385,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-21-1-0,hallusionbench-image-VS-chart-21,-20.09578524218795,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-9-1-0,hallusionbench-image-VS-table-9,-20.085933219959205,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-10-1-1,hallusionbench-image-VS-ocr-10,-20.038235886114578,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-3-1-1,hallusionbench-image-VS-map-3,-19.94340270750272,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-8-1-1,hallusionbench-image-VS-chart-8,-19.936203569486768,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-11-0-1,hallusionbench-image-VD-ocr-11,-19.905651769665084,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-map-4-0-3,hallusionbench-non_image-VS-map-4,-19.884681977895223,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-8-1-2,hallusionbench-image-VS-chart-8,-19.82990237974776,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-4-2-0,hallusionbench-image-VS-map-4,-19.768114571298078,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-3-0-1,hallusionbench-image-VD-ocr-3,-19.763450783459955,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-3-1-1,hallusionbench-image-VD-ocr-3,-19.736621649857266,1,0,1,correct_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-3-1-0,hallusionbench-image-VS-map-3,-19.72462193763681,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-4-1-1,hallusionbench-image-VS-ocr-4,-19.66480674893516,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-5-0-0,hallusionbench-image-VD-ocr-5,-19.66030144129654,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-15-0-1,hallusionbench-image-VD-ocr-15,-19.64292781618436,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-5-1-2,hallusionbench-image-VS-table-5,-19.624641674575965,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-3-0-0,hallusionbench-image-VD-ocr-3,-19.616704676138934,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-4-1-0,hallusionbench-image-VS-map-4,-19.616623183102337,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-8-1-4,hallusionbench-image-VS-table-8,-19.566808801136517,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-10-1-1,hallusionbench-image-VD-math-10,-19.54107952863024,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-9-2-1,hallusionbench-image-VS-map-9,-19.478390756263565,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-2-0-0,hallusionbench-image-VD-ocr-2,-19.468343758914394,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-1-1-0,hallusionbench-image-VD-figure-1,-19.466027759172682,0,1,1,wrong_hallucination,1
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-3-1-1,hallusionbench-image-VS-table-3,-19.427477031680414,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-8-1-2,hallusionbench-image-VS-table-8,-19.410779960582307,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-6-1-0,hallusionbench-image-VS-table-6,-19.403698701216527,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-5-1-3,hallusionbench-image-VS-table-5,-19.366613107448952,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-2-0-1,hallusionbench-image-VD-ocr-2,-19.366448013207055,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-figure-12-0-1,hallusionbench-image-VD-figure-12,-19.359782191885337,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-10-0-0,hallusionbench-image-VD-ocr-10,-19.329968163177014,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-9-1-3,hallusionbench-image-VS-table-9,-19.319536608998888,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-4-1-1,hallusionbench-image-VS-table-4,-19.27807420565141,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-math-13-1-0,hallusionbench-image-VD-math-13,-19.270818481646064,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-7-1-2,hallusionbench-image-VS-table-7,-19.261346782840807,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-map-6-1-2,hallusionbench-image-VS-map-6,-19.255180408889412,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-4-0-0,hallusionbench-image-VD-ocr-4,-19.23771902497865,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-18-0-0,hallusionbench-image-VD-ocr-18,-19.23740053990394,1,0,0,correct_clean,5
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-17-0-1,hallusionbench-image-VD-ocr-17,-19.23687742985016,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-table-7-1-0,hallusionbench-image-VS-table-7,-19.154996428044694,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VD-ocr-14-0-0,hallusionbench-image-VD-ocr-14,-19.154512455186985,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-0-1-3,hallusionbench-image-VS-chart-0,-19.149076526692898,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-ocr-1-1-0,hallusionbench-image-VS-ocr-1,-19.137275187969642,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-image-VS-chart-4-1-3,hallusionbench-image-VS-chart-4,-19.13600266494437,1,0,0,correct_clean,6
internvl,hallusionbench,umpire,0.2,hallusionbench-non_image-VS-map-4-0-0,hallusionbench-non_image-VS-map-4,-19.101834267180863,1,0,0,correct_clean,5
